execution_query_id	exact_query_text	authorized_competitor_id	authorized_competitor_name	competitor_role_class	rank	rank_bucket	ranking_url	ranking_host	title	snippet_or_passage	match_basis	match_confidence	source_item_index	operation_id	m4c_exact_url_match_status	m4c_url_id	m3_relation	information_gain_question	downstream_decision	stop_interpretation	claim_boundary
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	12	11_20	https://www.youtube.com/watch?v=BcoCxYGabWk	www.youtube.com	Как я автоматизировал Wildberries и Ozon с помощью ChatGPT...		EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	0	spr5mar31fe2ahpk49u4	EXACT_M4C_URL_MATCH	M4CURL015462	ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG005	Api Master	EDITORIAL_OR_PUBLISHER	13	11_20	https://api-master.ru/services/chatgpt/ai-automation-for-wb-ozon-yandex-market-sellers	api-master.ru	Автоматизация бизнеса с ChatGPT для селлеров WB, OZON...	Автоматизация бизнеса на OZON, WB, Авито с ChatGPT и обновление цен, остатков, передача и др. Привет! Меня зовут Антон Миславский, я занимаюсь автоматизацией бизнес-процессов для селлеров на маркетплейсах: Ozon, Wildberries, Яндекс Маркет, Авито.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	0	spr5mar31fe2ahpk49u4	EXACT_M4C_URL_MATCH	M4CURL001616	ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG046	Tablichki	RECURRING_PRODUCT_VENDOR	14	11_20	https://tablichki.tech/ocifrovka_marketplace_blog/tpost/ai_marketplaces	tablichki.tech	ИИ для маркетплейсов: анализ Wildberries и Ozon через ChatGPT	ChatGPT, Claude и DeepSeek - они способны анализировать выгрузки маркетплейсов, находить закономерности и давать рекомендации по управлению продажами. Разберёмся, как работает ИИ-аналитика для Wildberries и Ozon, какие задачи она решает и как начать использовать её в работе.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	0	spr5mar31fe2ahpk49u4	EXACT_M4C_URL_MATCH	M4CURL008413	ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	15	11_20	https://vc.ru/ai/2328897-besplatnye-neyroseti-dlya-sozdaniya-kartochek-tovarov	vc.ru	6 нейросетей для создания карточек для... — AI на vc.ru	Сервис помогает формировать описания товаров, заголовки и списки характеристик, подбирать ключевые слова, генерировать изображения через ИИ, удалять фон и автоматически создавать инфографику. Готовый контент можно загружать на Wildberries, Ozon, Avito. Платформа интегрирует несколько передовых ИИ-моделей: ChatGPT-5, Claude 4, DALL·E...	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG015	Jafo	RECURRING_PRODUCT_VENDOR	17	11_20	https://jafo.ru/	jafo.ru	JAFO — ИИ-ассистент для Wildberries и Ozon	ИИ-агент для Wildberries и Ozon: каталог, цены, реклама и аналитика в одном диалоге. 220+ AI-инструментов для селлеров. … Свежее в блоге. Как подключить Claude или ChatGPT к Wildberries и Ozon и управлять магазином прямо в чате. СвежееВаш ИИ-ассистент может сам смотреть заказы, остатки, отзывы и менять цены на Wildberries и Ozon.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	0	spr5mar31fe2ahpk49u4	EXACT_M4C_URL_MATCH	M4CURL002294	ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	18	11_20	https://vc.ru/id1446233/707962-chat-gpt-v-dele-kak-iskusstvennyi-intellekt-pomogaet-uvelichivat-prodazhi-na-wildberries-ozon-i-yandeksmarket	vc.ru	Чат GPT в деле: как искусственный... — Олеся Калашник на vc.ru		EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	19	11_20	https://vc.ru/id775782/1461955-kak-chatgpt-pomogaet-sozdavat-seo-optimizirovannye-teksty-dlya-marketpleisov-wildberries-i-ozon	vc.ru	Как ChatGPT помогает создавать SEO-оптимизированные тексты...	Сегодня поговорим о том, как искусственный интеллект, а именно ChatGPT, может помочь вам в создании SEO-оптимизированных текстов для маркетплейсов, таких как WILDBERRIES и OZON.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG053	Wbcon	RECURRING_PRODUCT_VENDOR	22	21_100	https://seo.wbcon.ru/gpt-opisanie/	seo.wbcon.ru	Создание описания для маркетплейсов Wildberries, Ozon и других...	Нейросеть для написания текстов и описания к товара на Вайлдберриз (Wildberries), Озон (Ozon) и других маркетплейсов на основе искусственного интеллекта (ИИ) ChatGPT онлайн и бесплатно.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	23	21_100	https://sellermoon.ru/faq/wildberries/nejroset-chatgpt-i-marketplejsy	sellermoon.ru	Нейросеть ChatGPT для описания товара Вайлдберриз и Озон...	Инструкция по онлайн-генерации контента для товаров на маркетплейсах с помощью нейросети ChatGPT. Как работать с ИИ для создания нейминга, фотографий, УТП, Tone of voice, продающего описания и отзывов — SELLER MOON.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	0	spr5mar31fe2ahpk49u4	EXACT_M4C_URL_MATCH	M4CURL004351	ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	24	21_100	https://www.youtube.com/watch?v=IYKq8GeVlBU	www.youtube.com	Дизайн карточки WB в чате GPT за 10 минут!! - YouTube	Как Создать Идеальный Дизайн Карточки WB в ChatGPT за минуту! Роман Одуванов. … Карточка товара за 3 минуты в ChatGPT | Нейросеть для дизайна инфографики WB и Ozon. Никита Катаев.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	27	21_100	https://www.youtube.com/watch?v=WkNIOBKTwYY	www.youtube.com	ChatGPT против Deepseek: ИИ создают маркетплейс... - YouTube	В этом видео ты увидишь: – как создать приложение через чат гпт и дипсик – сделал приложение с нуля через нейросеть – маркетплейс с нуля: ChatGPT против дипсик – как сделать сайт с нуля без знаний в программировании Видео получилось максимально честным, забавным и местами очень неожиданным.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG017	Klerk	EDITORIAL_OR_PUBLISHER	28	21_100	https://www.klerk.ru/blogs/gdekurs/694422/	www.klerk.ru	Klerk.ru - практическая помощь бухгалтеру	Как выбрать искусственный интеллект для создания карточек на «Озоне». При выборе нейросети для карточек на Ozon стоит обращать внимание на три основных момента. Если нужны только тексты, подойдут ChatGPT или Claude Haiku, но для доступа из России потребуются агрегаторы вроде «Нейросет» или GPTunnel.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	29	21_100	https://www.youtube.com/watch?v=3gRbq2cz5Wc	www.youtube.com	Нейросети для маркетплейсов: ChatGPT, YaGPT... - YouTube		EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	30	21_100	https://www.youtube.com/watch?v=5smjjpRUkCw	www.youtube.com	ChatGPT + Ozon seller: как УВЕЛИЧИТЬ ПРОДАЖИ НА... - YouTube	Подписывайтесь на мой канал, дальше будет еще интереснее! ----- - Это видео можно найти по тегам: chatgpt для селлера озон, чатгпт ozon seller, deepseek в товарном бизнесе, как увеличить продажи на озон, продажи на ozon, продажи озон, низкие продажи озон, увеличить продажи ozon, запустить продажи товара ozon, продвижение на ozon...	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	32	21_100	https://www.youtube.com/watch?v=OySw1xBDMFM	www.youtube.com	ChatGPT 4 Turbo БЕСПЛАТНО в России для... - YouTube	Искусственный интеллект позволяет значительно экономить время для ведения бизнеса на маркетплейсах. Сегодня я покажу как можно подучить бесплатно в России ChatGPT 4 и использовать нейросети для маркетплейсов Вайлдберриз, Озон.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	33	21_100	https://www.youtube.com/watch?v=nGHLtvAKw6M	www.youtube.com	Нейросети для селлеров wildberries и ozon. - YouTube	Как внедрить GPT Chat в свой бизнес на маркетплейсах? Изнанка Wildberries | Денис Денисов. … Как внедрить GPT Chat в свой бизнес на маркетплейсах?	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG010	Habr	EDITORIAL_OR_PUBLISHER	34	21_100	https://habr.com/ru/companies/tehrevizor/articles/1004884/	habr.com	Нейросети для создания карточек товаров: Гайд как сделать... / Хабр	AI BERRY – оптимизирован под ЯМаркет, Мегамаркет, OZON и Wildberries. … Открывает наш Топ нейронок для создания изображений к карточкам товаров бот AI BERRY, который уже оптимизирован под алгоритмы пользователей (внутри уже есть GPT), поэтому не нужно создавать сложные промпты	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	36	21_100	https://www.youtube.com/watch?v=BayHxQG9HZc	www.youtube.com	SEO - описание для OZON с помощью чата GPT.... - YouTube	SEO на Wildberries и Ozon: ПОЛНЫЙ ГАЙД 2024-2025. На Маркетплейсах с Лео Шевченко. … Карточка товара за 3 минуты в ChatGPT | Нейросеть для дизайна инфографики WB и Ozon. Никита Катаев.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00001	chatgpt для ozon	REG059	YouTube	EDITORIAL_OR_PUBLISHER	39	21_100	https://www.youtube.com/watch?v=koXsa9K7zQQ	www.youtube.com	ТОП-5 Нейросети ИИ для маркетплейсов wildberries и Ozon.	1. Chatgpt - это нейросеть, которая может быть использована для создания ботов, способных вести разговор с пользователями на естественном языке. Она может обрабатывать сложные запросы и предоставлять точные ответы.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	0	spr5mar31fe2ahpk49u4	NO_EXACT_M4C_URL_MATCH		ACCEPTED_M3_R02_HISTORICAL_TOP20	For accepted M3 R02 exact «chatgpt для ozon», do any of the current 60 competitors enter ranks 21–100 or change ranking URL/position versus the 2026-09-16/17 top-20 baseline? Accepted control decision: Ozon-specific own-AI intent and expected data/API access.	M4Q R02 current/deep competitor-visibility control; revisit M4C/M6 route only if the competitor set or ranking URL materially changes.	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
