execution_query_id	exact_query_text	query_authority_class	batch_id	export_source_file	source_item_index	operation_id	result_rank	rank_bucket	result_url_raw	result_url_normalized	result_host	result_domain	result_title	result_snippet_or_passage	authorized_competitor_match_status	authorized_competitor_id	authorized_competitor_name	competitor_role_class	competitor_match_basis	competitor_match_confidence	competitor_match_notes	m4c_exact_url_match_status	m4c_url_id	m4c_entity_id	evidence_time_or_provider_response_time_if_available	provider_result_modtime_if_available	claim_boundary
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	95	21_100	https://tablichki.tech/	https://tablichki.tech	tablichki.tech	tablichki.tech	Оцифровка маркетплейсов	Мы умеем работать с большим количеством SKU, кабинетов и маркетплейсов. Система сделана для роста чистой прибыли - объясняем значения показателей. Предлагаем список действий, который приведет к росту чистой прибыли. Решение надежно и достоверно, не нужно перепроверять данные.	MATCH_AUTHORIZED	REG046	Tablichki	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL008396	REG046	2026-09-23T07:01:55.161000+00:00	20230429T182950	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	96	21_100	https://www.tbank.ru/business/marketplace/	https://www.tbank.ru/business/marketplace/	www.tbank.ru	www.tbank.ru	Открыть ИП для маркетплейсов | Банк для торговли на...	Регистрация ИП и расчетный счет для селлеров маркетплейсов. Обучение и аналитика для торговли на маркетплейсах. Сервисы для выхода на маркетплейсы и ведения бизнеса в банке Тинькофф.	MATCH_AUTHORIZED	REG047	Tbank	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.161000+00:00	20220323T164503	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	97	21_100	https://mpunit.com/	https://mpunit.com	mpunit.com	mpunit.com	MPUNIT — Точная прибыль по каждому товару на WB и Ozon	При комиссиях 50% и рекламе 15-25% от выручки — один убыточный артикул может съедать прибыль всего магазина. MPUNIT покажет прибыль по каждому товару и размеру за 15 минут. … Полная структура расходов. Видите каждую статью расходов: комиссия маркетплейса, логистика, хранение, реклама, штрафы. По WB и Ozon отдельно.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.161000+00:00	20140810T203107	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	98	21_100	https://practicum.yandex.ru/marketplace-manager/	https://practicum.yandex.ru/marketplace-manager/	practicum.yandex.ru	practicum.yandex.ru	Курс «Менеджер маркетплейсов» с нуля... — Яндекс Практикум		MATCH_AUTHORIZED	REG057	Yandex	AGGREGATOR_DIRECTORY	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.161000+00:00	20221116T112311	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	99	21_100	http://vzv.su/	http://vzv.su	vzv.su	vzv.su	Маркетплейсы: от запуска до стабильной прибыли	Мы интегрируем свою логистическую и цифровую инфраструктуру в ваш бизнес, полностью контролируем экономику сбыта и обеспечиваем выход на плановые показатели рентабельности. Рост чистой прибыли. Повышение маржинальности. Эффективность каждого артикула.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.161000+00:00	20080802T080512	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00039	прибыль на маркетплейсах	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	38	sprbfamsqke8irgaj1tb	100	21_100	https://www.insales.ru/	https://www.insales.ru	www.insales.ru	www.insales.ru	Создайте интернет-магазин бесплатно и продавайте онлайн через...	Товарная аналитика на маркетплейсах. Оценивайте ключевые показатели продаж: автоматические отчёты по продажам, детализация оборота, прибыли и расходов, рейтинг маржинальности, прогноз дефицита товаров.	MATCH_AUTHORIZED	REG013	Insales	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.161000+00:00	20081012T012708	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	1	TOP3	https://mpmgr.ru/blog/business/vidy-pribyli-sellery	https://mpmgr.ru/blog/business/vidy-pribyli-sellery	mpmgr.ru	mpmgr.ru	Виды прибыли: как считать маржу, валовую и чистую прибыль на...	Помимо основных статей расходов, есть скрытые издержки, которые существенно влияют на чистую прибыль. Их часто не учитывают при расчётах. Возвраты и обратная логистика. На маркетплейсах средний процент возвратов составляет от 5 до 30% в зависимости от категории.	MATCH_AUTHORIZED	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20260716T031707	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	2	TOP3	https://tochka.com/knowledge/marketpleisy/yunit-ekonomika-na-marketpleysah/	https://tochka.com/knowledge/marketpleisy/yunit-ekonomika-na-marketpleysah/	tochka.com	tochka.com	Юнит-экономика для маркетплейсов: как считать... — Точка Банк	Как рассчитать доходы и прибыль по юнит-экономике. Чтобы рассчитать юнит-экономику для маркетплейсов вручную, можно использовать формулы. Прибыль считается как разница между доходами и всеми расходами. Это позволяет понять, сколько чистой прибыли приносит каждая единица товара. Прибыль = Доходы – Расходы.	MATCH_AUTHORIZED	REG048	Tochka	EDITORIAL_OR_PUBLISHER	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20250218T194641	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	3	TOP3	https://planfact.io/blog/posts/yunit-ekonomika-dlya-marketplejsov-kak-schitat-pribyl-tovara	https://planfact.io/blog/posts/yunit-ekonomika-dlya-marketplejsov-kak-schitat-pribyl-tovara	planfact.io	planfact.io	Юнит-экономика для маркетплейсов: как считать прибыль товара	Юнит-экономика товара для маркетплейсов помогает понять, насколько рентабельны позиции в ассортименте и что можно изменить, чтобы увеличить прибыль. Анализируя расчеты, вы можете выстраивать ассортимент, оптимизировать расходы, менять ценовую политику. Если по расчетам вы видите, что у продукции низкая маржинальность или другие показатели, его не нужно сразу убирать из ассортимента.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20260615T154458	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	4	TOP10	https://secrets.tbank.ru/razvitie/unit-ekonomika-dlya-marketpleysov/	https://secrets.tbank.ru/razvitie/unit-ekonomika-dlya-marketpleysov/	secrets.tbank.ru	secrets.tbank.ru	Юнит-экономика маркетплейсов: расчет в калькуляторах Ozon...		MATCH_AUTHORIZED	REG047	Tbank	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20230614T100853	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	5	TOP10	https://merkatys.ru/blog/article/unit-ekonomika-na-marketpleysah	https://merkatys.ru/blog/article/unit-ekonomika-na-marketpleysah	merkatys.ru	merkatys.ru	Экономика на маркетплейсах — что такое юнит-экономика и как...	Проще говоря, это расчет прибыльности базовой единицы бизнеса – юнита (unit). Для маркетплейса таким юнитом выступает одна товарная единица (SKU). Юнит-экономика позволяет посчитать, сколько вы реально зарабатываете с продажи каждой штуки товара с учетом всех затрат. Нередка ситуация, когда выручка растет, а прибыли нет – большие обороты не гарантируют заработка.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20250117T073856	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	6	TOP10	https://www.moysklad.ru/poleznoe/marketplejsy/kak-schitat-yunit-ekonomiku-dlya-marketpleysov/	https://www.moysklad.ru/poleznoe/marketplejsy/kak-schitat-yunit-ekonomiku-dlya-marketpleysov/	www.moysklad.ru	www.moysklad.ru	Юнит-экономика для маркетплейсов: расчет с примерами...	Расчет юнит‑экономики на старте избавит ваш бизнес от фатальных ошибок, поможет посчитать прибыль и понять, стоит ли выходить на маркет с конкретным товаром. Рассказываем просто и на примерах, что такое юнит‑экономика и как считать ее на маркетплейсах.	MATCH_AUTHORIZED	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20230427T133529	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	7	TOP10	https://secrets.tbank.ru/razvitie/vidy-pribyli-na-marketplejse/	https://secrets.tbank.ru/razvitie/vidy-pribyli-na-marketplejse/	secrets.tbank.ru	secrets.tbank.ru	Виды прибыли на маркетплейсах: как различать, инструкция для...	Какие существуют виды прибыли на маркетплейсах. Инструкция для продавцов, как различать маржинальную, валовую, операционную и чистую прибыль. … Какие основные виды прибыли есть на маркетплейсах. Бывает, что селлеры неправильно считают прибыль на маркетплейсах: например, при подсчете конечной чистой прибыли не учитывают все расходы и полную себестоимость товара.	MATCH_AUTHORIZED	REG047	Tbank	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20241101T161649	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	8	TOP10	https://kontur.ru/articles/53135-metody_ocenki_pribylnosti_prodazh_na_marketplejsax	https://kontur.ru/articles/53135-metody_ocenki_pribylnosti_prodazh_na_marketplejsax	kontur.ru	kontur.ru	Методы оценки прибыльности продаж на маркетплейсах	Подход по расчету будет единообразным: соотношение маржи каждого уровня к выручке. Обычно для маркетплейсов считают следующие уровни: 1.1. Валовая прибыль 1 (ВП1 или GM1) = (Выручка — полная себестоимость товара). Если ВП1 разделить на Выручку и умножить на 100%, то мы еще получаем маржинальность (доходность по валовой прибыли). Простой пример: выручка 100 руб., валовая прибыль 60 руб., 60/100*100%=60%.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20240930T143041	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	9	TOP10	https://partner.market.yandex.ru/chtojournal/grow-on-marketplaces_dohod_viruchka_pribl/	https://partner.market.yandex.ru/chtojournal/grow-on-marketplaces_dohod_viruchka_pribl/	partner.market.yandex.ru	partner.market.yandex.ru	Доход, выручка и прибыль на маркетплейсах: что важно...	Коротко: что такое доход, выручка и прибыль. Продать товар на маркетплейсе может каждый, а сделать из этого успешный бизнес — только тот, у кого при расчете «доходы минус расходы» еще остаются деньги. В статье подробно разбираем главные финансовые показатели для продавцов и 5 способов увеличить прибыль, если торгуешь на маркетплейсах.	MATCH_AUTHORIZED	REG057	Yandex	AGGREGATOR_DIRECTORY	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20231219T190757	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	10	TOP10	https://partner.market.yandex.ru/chtojournal/finance-on-marketplaces_yunit-ehkonomika-na-marketplejse/	https://partner.market.yandex.ru/chtojournal/finance-on-marketplaces_yunit-ehkonomika-na-marketplejse/	partner.market.yandex.ru	partner.market.yandex.ru	Юнит-экономика на маркетплейсе: что это и как её считать	В таблице есть две формулы, которые помогают автоматически рассчитывать чистую прибыль. В графе «Услуги Маркета» есть индивидуальная формула для каждого товара. Составить формулы мне помогли в Маркете. Шаблон расчета юнит-экономики. Если ассортимент магазина небольшой, можно добавить эти цифры вручную. Расскажу, как заранее посчитать, сколько вы заплатите маркетплейсу.	MATCH_AUTHORIZED	REG057	Yandex	AGGREGATOR_DIRECTORY	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20230726T184047	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	11	11_20	https://www.klerk.ru/buh/articles/664085/	https://www.klerk.ru/buh/articles/664085/	www.klerk.ru	www.klerk.ru	Продавать на маркетплейсах стало сложнее: как считать...	Учет всех расходов. Возможность учесть десятки скрытых параметров и особенностей каждого маркетплейса. Налоговое планирование. Точный расчет налогов, которые будут рассчитываться от реальной, а не предполагаемой выручки. Эффективное продвижение. Понимание, какой бюджет на рекламу и акции вы можете себе позволить без ущерба для прибыли.	MATCH_AUTHORIZED	REG017	Klerk	EDITORIAL_OR_PUBLISHER	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20251006T080255	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	12	11_20	https://seller.wildberries.ru/instructions/ru/ru/material/profit-calculator	https://seller.wildberries.ru/instructions/ru/ru/material/profit-calculator	seller.wildberries.ru	seller.wildberries.ru	Калькулятор прибыли	12. Правила расчёта вознаграждения. Порядок приёмки товара для способа «Маркетплейс» (FBS). … Калькулятор прибыли. Проекты и каналы коммуникации Wildberries. Единая цифровая платформа для предпринимателей RWB Среда. Условия сотрудничества. Коэффициент вознаграждения Wildberries. Штрафы, удержания и другие взыскания для продавцов на Wildberries.	MATCH_AUTHORIZED	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20250115T175143	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	13	11_20	https://kdelu.vtb.ru/articles/czenoobrazovanie-na-marketplejsah-iz-chego-skladyvaetsya-czena-i-kak-rasschitat-pribyl-pri-razmeshhenii/	https://kdelu.vtb.ru/articles/czenoobrazovanie-na-marketplejsah-iz-chego-skladyvaetsya-czena-i-kak-rasschitat-pribyl-pri-razmeshhenii/	kdelu.vtb.ru	kdelu.vtb.ru	Как рассчитать цену на Wildberries — рассказываем в статье, как...	Возможно, если правильно считать юнит-экономику (прибыль с единицы товара). Следует учитывать, что на маркетплейсах динамическое ценообразование, поэтому прибыль продавца определяется себестоимостью товара (ценой закупки) и различными видами комиссий, которые заберет себе выбранный для размещения маркетплейс. Товар, который казался прибыльным изначально, при подробном расчете может оказаться аутсайдером и наоборот.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20221107T140106	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	14	11_20	https://seller.ozon.ru/media/money/chto-takoe-yunit-ekonomika-i-kak-eyo-poschitat/	https://seller.ozon.ru/media/money/chto-takoe-yunit-ekonomika-i-kak-eyo-poschitat/	seller.ozon.ru	seller.ozon.ru	Что такое юнит-экономика и как её посчитать	Цель любого бизнеса — получить прибыль. Поэтому, прежде чем торговать на маркетплейсе, нужно убедиться, что это действительно выгодно. Для этого необязательно покупать сторонние сервисы или подписки на аналитику: можно посчитать всё самостоятельно или воспользоваться бесплатными инструментами Ozon. Объясняем без сложных формул, как рассчитать юнит‍-‍экономику товаров на Ozon и какие возможности она открывает перед продавцом.	MATCH_AUTHORIZED	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20230310T080517	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	15	11_20	https://www.nalog.gov.ru/rn47/news/activities_fts/15288723/	https://www.nalog.gov.ru/rn47/news/activities_fts/15288723/	www.nalog.gov.ru	www.nalog.gov.ru	Как считать доходы УСН от торговли на маркетплейсах	Как правило, маркетплейс удерживает свое вознаграждение из денежных средств, полученных им за проданный товар от покупателя. А продавцу перечисляет оставшуюся сумму за вычетом своего вознаграждения. На УСН доходы определяются кассовым методом.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20241007T130253	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00040	расчет прибыли на маркетплейсе	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-25-44.json	39	spr1lf37obrtce1v9pib	16	11_20	https://seller.ozon.ru/media/beginners/s-chem-pomozhet-kalkulyator-komissij-ozon-i-kak-im-polzovatsya/	https://seller.ozon.ru/media/beginners/s-chem-pomozhet-kalkulyator-komissij-ozon-i-kak-im-polzovatsya/	seller.ozon.ru	seller.ozon.ru	Калькулятор комиссий Ozon	Прежде чем выставлять товар на маркетплейсе, важно просчитать экономику: какое вознаграждение возьмёт Ozon, сколько будет стоить логистика и какая прибыль останется. … Шаг 5. Рассчитайте чистую прибыль. При необходимости нажмите кнопку «Показать поля для расчёта чистой прибыли», чтобы ввести дополнительные параметры: налог на прибыль; процент выкупа; себестоимость товара; прочие расходы	MATCH_AUTHORIZED	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T07:01:55.985000+00:00	20230303T154440	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
