candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B2C01101	REG055	M4B2P01101	Как создать сразу много карточек товаров	https://seller.wildberries.ru/instructions/ru/ru/material/add-items-in-bulk?categoryId=how-to-create-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:18+00:00	PUBLIC_PAGE_TOPIC	как создать сразу много карточек товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01102	REG055	M4B2P01102	16. Правила оказания услуг по размещению рекламных материалов	https://seller.wildberries.ru/instructions/ru/ru/material/ads-placement-service-terms?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:39+00:00	PUBLIC_PAGE_TOPIC	16 правила оказания услуг по размещению рекламных материалов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01103	REG055	M4B2P01103	Согласие на получение рекламы	https://seller.wildberries.ru/instructions/ru/ru/material/ads-reception-agreement?categoryId=terms-and-conditions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:50+00:00	PUBLIC_PAGE_TOPIC	согласие на получение рекламы	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01104	REG055	M4B2P01104	Реклама в ПВЗ	https://seller.wildberries.ru/instructions/ru/ru/material/advertising-at-pick-up-points?categoryId=wb-advertising-at-pick-up-points&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:12+00:00	PUBLIC_PAGE_TOPIC	реклама в пвз	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01105	REG055	M4B2P01105	Сводка аналитики	https://seller.wildberries.ru/instructions/ru/ru/material/analytical-summary?categoryId=seller-analytics&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:52+00:00	PUBLIC_PAGE_TOPIC	сводка аналитики	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01106	REG055	M4B2P01106	Аналитика для представителей брендов	https://seller.wildberries.ru/instructions/ru/ru/material/analytics-for-brand-representatives?categoryId=brands&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:16+00:00	PUBLIC_PAGE_TOPIC	аналитика для представителей брендов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01107	REG055	M4B2P01107	Аналитика для представителей брендов	https://seller.wildberries.ru/instructions/ru/ru/material/analytics-for-brand-representatives?categoryId=seller-analytics&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:52+00:00	PUBLIC_PAGE_TOPIC	аналитика для представителей брендов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01108	REG055	M4B2P01108	Как подключиться по API через токен	https://seller.wildberries.ru/instructions/ru/ru/material/api-integration-with-token?categoryId=api-integration&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:52+00:00	PUBLIC_PAGE_TOPIC	как подключиться по api через токен	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01109	REG055	M4B2P01109	Как создать сегмент аудитории в WB Медиа	https://seller.wildberries.ru/instructions/ru/ru/material/audiences?categoryId=wb-media&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:08+00:00	PUBLIC_PAGE_TOPIC	как создать сегмент аудитории в wb медиа	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01110	REG055	M4B2P01110	Автоакции	https://seller.wildberries.ru/instructions/ru/ru/material/auto-promotions?categoryId=events-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:01+00:00	PUBLIC_PAGE_TOPIC	автоакции	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01111	REG055	M4B2P01111	Подборщик автотоваров	https://seller.wildberries.ru/instructions/ru/ru/material/automotive-products-picker?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:32+00:00	PUBLIC_PAGE_TOPIC	подборщик автотоваров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01112	REG055	M4B2P01112	Автозапуск видео в карточке товара и каталоге	https://seller.wildberries.ru/instructions/ru/ru/material/autoplay-in-card-and-catalog?categoryId=how-to-improve-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:55+00:00	PUBLIC_PAGE_TOPIC	автозапуск видео в карточке товара и каталоге	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01113	REG055	M4B2P01113	Баннеры на Wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/banners-on-wildberries?categoryId=wb-media&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:08+00:00	PUBLIC_PAGE_TOPIC	баннеры на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01114	REG055	M4B2P01114	Специальные разделы для товаров из категории «Красота»	https://seller.wildberries.ru/instructions/ru/ru/material/beauty-items-special-sections?categoryId=how-to-put-card-in-right-section&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:21+00:00	PUBLIC_PAGE_TOPIC	специальные разделы для товаров из категории красота	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01115	REG055	M4B2P01115	Специальные разделы для книг	https://seller.wildberries.ru/instructions/ru/ru/material/books-special-sections?categoryId=how-to-put-card-in-right-section&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:21+00:00	PUBLIC_PAGE_TOPIC	специальные разделы для книг	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01116	REG055	M4B2P01116	Продвижение бренда	https://seller.wildberries.ru/instructions/ru/ru/material/brand-promotion?categoryId=brands&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:16+00:00	PUBLIC_PAGE_TOPIC	продвижение бренда	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01117	REG055	M4B2P01117	Брендовая полка	https://seller.wildberries.ru/instructions/ru/ru/material/branded-shelf?categoryId=wb-media&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:08+00:00	PUBLIC_PAGE_TOPIC	брендовая полка	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01118	REG055	M4B2P01118	Отчёт «Доля бренда в продажах»	https://seller.wildberries.ru/instructions/ru/ru/material/brands-share-in-sales-report?categoryId=analytics-reports&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:13+00:00	PUBLIC_PAGE_TOPIC	отчёт доля бренда в продажах	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01119	REG055	M4B2P01119	Бюджет и оплата кампаний по продвижению	https://seller.wildberries.ru/instructions/ru/ru/material/budget-and-payment-for-promotion?categoryId=wb-promotion&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:47+00:00	PUBLIC_PAGE_TOPIC	бюджет и оплата кампаний по продвижению	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01120	REG055	M4B2P01120	12. Правила расчёта вознаграждения. Порядок приёмки товара для способа «Маркетплейс» (FBS)	https://seller.wildberries.ru/instructions/ru/ru/material/calculating-remuneration-rules-and-fbs-acceptance-procedure?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:39+00:00	PUBLIC_PAGE_TOPIC	12 правила расчёта вознаграждения порядок приёмки товара для способа маркетплейс fbs	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01121	REG055	M4B2P01121	Аналитика карточки	https://seller.wildberries.ru/instructions/ru/ru/material/card-analytics?categoryId=how-to-improve-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:54+00:00	PUBLIC_PAGE_TOPIC	аналитика карточки	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01122	REG055	M4B2P01122	Рейтинг заполнения карточки товара	https://seller.wildberries.ru/instructions/ru/ru/material/card-quality-rating?categoryId=how-to-create-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:18+00:00	PUBLIC_PAGE_TOPIC	рейтинг заполнения карточки товара	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01123	REG055	M4B2P01123	Отчёт «Сравнение карточек»	https://seller.wildberries.ru/instructions/ru/ru/material/cards-comparing-analytics?categoryId=trading-platform-analytics&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:00+00:00	PUBLIC_PAGE_TOPIC	отчёт сравнение карточек	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01124	REG055	M4B2P01124	Объединение карточек товаров	https://seller.wildberries.ru/instructions/ru/ru/material/cards-merging?categoryId=actions-with-cards&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:11+00:00	PUBLIC_PAGE_TOPIC	объединение карточек товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01125	REG055	M4B2P01125	Статусы, лимиты и настройки карточек	https://seller.wildberries.ru/instructions/ru/ru/material/cards-statuses-limits-and-settings?categoryId=actions-with-cards&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:11+00:00	PUBLIC_PAGE_TOPIC	статусы лимиты и настройки карточек	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01126	REG055	M4B2P01126	Декларация на товары (Грузовая таможенная декларация)	https://seller.wildberries.ru/instructions/ru/ru/material/cargo-customs-declaration?categoryId=sale-to-legal-entities-and-sole-proprietors&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:41+00:00	PUBLIC_PAGE_TOPIC	декларация на товары грузовая таможенная декларация	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01127	REG055	M4B2P01127	Кешбэк за отзывы и вайбы	https://seller.wildberries.ru/instructions/ru/ru/material/cashback-for-reviews-and-wibes?categoryId=rewiews-and-questions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:01+00:00	PUBLIC_PAGE_TOPIC	кешбэк за отзывы и вайбы	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01128	REG055	M4B2P01128	Разрешительные документы	https://seller.wildberries.ru/instructions/ru/ru/material/certificates-and-conformity-declarations?categoryId=certificated-and-declared-items&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:30+00:00	PUBLIC_PAGE_TOPIC	разрешительные документы	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01129	REG055	M4B2P01129	Изменения для продавцов, которые платят налоги по упрощённой системе (УСН)	https://seller.wildberries.ru/instructions/ru/ru/material/changes-for-sellers-who-use-simplified-tax-system?categoryId=terms-and-conditions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:50+00:00	PUBLIC_PAGE_TOPIC	изменения для продавцов которые платят налоги по упрощённой системе усн	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01130	REG055	M4B2P01130	Чат с покупателями	https://seller.wildberries.ru/instructions/ru/ru/material/chat?categoryId=chat-with-customers&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:00+00:00	PUBLIC_PAGE_TOPIC	чат с покупателями	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01131	REG055	M4B2P01131	Средний чек на 37% выше, когда покупают через страницу продавца	https://seller.wildberries.ru/instructions/ru/ru/material/check-is-higher-for-purchases-on-seller-page-ru?categoryId=researches&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:37+00:00	PUBLIC_PAGE_TOPIC	средний чек на 37 выше когда покупают через страницу продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01132	REG055	M4B2P01132	Средний чек на 37% выше, когда покупают через страницу продавца	https://seller.wildberries.ru/instructions/ru/ru/material/check-is-higher-for-purchases-on-seller-page-ru?categoryId=sellers-showcase&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:11+00:00	PUBLIC_PAGE_TOPIC	средний чек на 37 выше когда покупают через страницу продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01133	REG055	M4B2P01133	23. Порядок расторжения договора и закрытия личного кабинета	https://seller.wildberries.ru/instructions/ru/ru/material/closing-the-personal-account?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:50+00:00	PUBLIC_PAGE_TOPIC	23 порядок расторжения договора и закрытия личного кабинета	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01134	REG055	M4B2P01134	Частые ошибки при создании поставок с ювелирными изделиями	https://seller.wildberries.ru/instructions/ru/ru/material/common-mistakes-when-creating-jewelry-shipments?categoryId=jewerly&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:04+00:00	PUBLIC_PAGE_TOPIC	частые ошибки при создании поставок с ювелирными изделиями	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01135	REG055	M4B2P01135	Возможные ошибки при переносе карточек товаров в кабинет другого продавца	https://seller.wildberries.ru/instructions/ru/ru/material/common-mistakes-when-transferring-cards?categoryId=cards-transfer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:43+00:00	PUBLIC_PAGE_TOPIC	возможные ошибки при переносе карточек товаров в кабинет другого продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01136	REG055	M4B2P01136	Частые вопросы по блокировке карточек товаров	https://seller.wildberries.ru/instructions/ru/ru/material/common-questions-about-blocking-product-cards?categoryId=how-to-create-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:18+00:00	PUBLIC_PAGE_TOPIC	частые вопросы по блокировке карточек товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01137	REG055	M4B2P01137	Частые вопросы по поиску и продвижению на Wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/common-questions-about-search-and-promotion-on-wildberries?categoryId=wb-promotion&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:47+00:00	PUBLIC_PAGE_TOPIC	частые вопросы по поиску и продвижению на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01138	REG055	M4B2P01138	Защита контента	https://seller.wildberries.ru/instructions/ru/ru/material/content-protection?categoryId=other-services&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:21+00:00	PUBLIC_PAGE_TOPIC	защита контента	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01139	REG055	M4B2P01139	Контекстный баннер	https://seller.wildberries.ru/instructions/ru/ru/material/context-banner?categoryId=wb-media&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:08+00:00	PUBLIC_PAGE_TOPIC	контекстный баннер	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01140	REG055	M4B2P01140	7. Изменение Договора	https://seller.wildberries.ru/instructions/ru/ru/material/contract-changing?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:38+00:00	PUBLIC_PAGE_TOPIC	7 изменение договора	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01141	REG055	M4B2P01141	2. Порядок заключения договора	https://seller.wildberries.ru/instructions/ru/ru/material/contract-concluding-process?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:28+00:00	PUBLIC_PAGE_TOPIC	2 порядок заключения договора	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01142	REG055	M4B2P01142	3. Предмет Договора	https://seller.wildberries.ru/instructions/ru/ru/material/contract-subject?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:28+00:00	PUBLIC_PAGE_TOPIC	3 предмет договора	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01143	REG055	M4B2P01143	Отчёт «Портрет покупателя»	https://seller.wildberries.ru/instructions/ru/ru/material/customer-portrait-report-v2?categoryId=trading-platform-analytics&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:47+00:00	PUBLIC_PAGE_TOPIC	отчёт портрет покупателя	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01144	REG055	M4B2P01144	Вопросы покупателей	https://seller.wildberries.ru/instructions/ru/ru/material/customer-questions?categoryId=rewiews-and-questions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:01+00:00	PUBLIC_PAGE_TOPIC	вопросы покупателей	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01145	REG055	M4B2P01145	Отзывы покупателей	https://seller.wildberries.ru/instructions/ru/ru/material/customer-reviews?categoryId=rewiews-and-questions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:01+00:00	PUBLIC_PAGE_TOPIC	отзывы покупателей	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01146	REG055	M4B2P01146	Отчёт «Еженедельная динамика и анализ продаж»	https://seller.wildberries.ru/instructions/ru/ru/material/daily-dynamics-and-sales-analysis-report?categoryId=analytics-reports&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:12+00:00	PUBLIC_PAGE_TOPIC	отчёт еженедельная динамика и анализ продаж	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01147	REG055	M4B2P01147	Безопасность данных и профиля продавца	https://seller.wildberries.ru/instructions/ru/ru/material/data-and-seller-account-security?categoryId=data-security&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:41+00:00	PUBLIC_PAGE_TOPIC	безопасность данных и профиля продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01148	REG055	M4B2P01148	1. Определения	https://seller.wildberries.ru/instructions/ru/ru/material/definitions?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:27+00:00	PUBLIC_PAGE_TOPIC	1 определения	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01149	REG055	M4B2P01149	Глубина скидки в автоакциях	https://seller.wildberries.ru/instructions/ru/ru/material/discount-depth-in-autopromotions?categoryId=events-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:01+00:00	PUBLIC_PAGE_TOPIC	глубина скидки в автоакциях	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01150	REG055	M4B2P01150	Как отредактировать сразу много карточек товаров	https://seller.wildberries.ru/instructions/ru/ru/material/edit-cards-in-bulk?categoryId=actions-with-cards&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:11+00:00	PUBLIC_PAGE_TOPIC	как отредактировать сразу много карточек товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01151	REG055	M4B2P01151	Электронный документооборот c Wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/electronic-document-management-with-wb?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:45+00:00	PUBLIC_PAGE_TOPIC	электронный документооборот c wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01152	REG055	M4B2P01152	Точки входа в карточки товаров	https://seller.wildberries.ru/instructions/ru/ru/material/entry-points-to-product-cards :: title/H1/headings/public body captured 2026-09-22T04:23:00+00:00	PUBLIC_PAGE_TOPIC	точки входа в карточки товаров	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01153	REG055	M4B2P01153	Отчёт «Календарь событий»	https://seller.wildberries.ru/instructions/ru/ru/material/events-calendar?categoryId=seller-analytics&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:52+00:00	PUBLIC_PAGE_TOPIC	отчёт календарь событий	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01154	REG055	M4B2P01154	Раздел «Тарифы» на портале продавца	https://seller.wildberries.ru/instructions/ru/ru/material/fees-site-section?categoryId=introduction-to-sellers-portal&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:12+00:00	PUBLIC_PAGE_TOPIC	раздел тарифы на портале продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01155	REG055	M4B2P01155	8. Заключительные положения	https://seller.wildberries.ru/instructions/ru/ru/material/final-positions?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:38+00:00	PUBLIC_PAGE_TOPIC	8 заключительные положения	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01156	REG055	M4B2P01156	Штрафы, удержания и другие взыскания для продавцов на Wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/fines-retentions-and-other-penalties-for-sellers?categoryId=terms-and-conditions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:50+00:00	PUBLIC_PAGE_TOPIC	штрафы удержания и другие взыскания для продавцов на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
