occurrence_id	authority_query_id	query_text	query_family	rank	rank_bucket	raw_url	normalized_url	host	registrable_domain	title	snippet_or_description	target_relevance	page_type	content_format	market_surface	entity_collision	classification_basis	classification_confidence	source_export_path	source_analysis_path	source_revision_or_hash	authority_status	notes
R09-04	R09	поисковые запросы wildberries для продавца	F7	4	TOP10_REST	https://dev.wildberries.ru/knowledge-base/articles/019d49a4-0f6a-70bb-a87b-c1237a1a0714/poiskovye-zaprosy-po-vashim-tovaram	https://dev.wildberries.ru/knowledge-base/articles/019d49a4-0f6a-70bb-a87b-c1237a1a0714/poiskovye-zaprosy-po-vashim-tovaram	dev.wildberries.ru	wildberries.ru	Поисковые запросы Wildberries — аналитика через WB API	Анализ поисковых запросов — основа SEO-⁠оптимизации на маркетплейсах. С помощью анализа можно понять, по каким ключевым фразам ранжируются запросы, а также какие запросы приводят целевую аудиторию и конвертируются в заказы. WB API Поисковых запросов по вашим товарам подходит для всех моделей продаж. Используйте эти методы, чтобы	TARGET_RELEVANT	NATIVE_MARKETPLACE_HELP_OR_SELLER_PAGE	ARTICLE_OR_GUIDE	NATIVE_MARKETPLACE	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-05	R09	поисковые запросы wildberries для продавца	F7	5	TOP10_REST	https://mpstats.io/media/wildberries/cards/klyuchevyye-slova	https://mpstats.io/media/wildberries/cards/klyuchevyye-slova	mpstats.io	mpstats.io	Ключевые запросы для продвижения карточек товара на...	Ключевые слова для Wildberries. Как подобрать поисковые запросы и повысить видимость карточки. Количество просмотров 3573. Опубликовано 19.09.2024. Ключевые слова для Wildberries. Быть в топе поисковой выдачи — задача любого бизнеса на маркетплейсе.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	OTHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-06	R09	поисковые запросы wildberries для продавца	F7	6	TOP10_REST	https://mpmgr.ru/blog/cards-seo/chastotnost-zaprosov-wildberries	https://mpmgr.ru/blog/cards-seo/chastotnost-zaprosov-wildberries	mpmgr.ru	mpmgr.ru	Как узнать количество запросов на Wildberries и выбрать...	Что такое поисковые запросы и частотность на Wildberries. … Где в личном кабинете WB посмотреть количество запросов. Сейчас у Wildberries основной блок по поиску живёт в разделе «Аналитика» → «Аналитика поиска» (названия могут слегка меняться, но логика сохраняется). Там есть две ключевые вкладки: «Поисковые запросы на WB» - общая статистика запросов по маркетплейсу	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-07	R09	поисковые запросы wildberries для продавца	F7	7	TOP10_REST	https://reklama.tochka.com/blog/kak-najti-kluchevye-zaprosy-na-wildberries	https://reklama.tochka.com/blog/kak-najti-kluchevye-zaprosy-na-wildberries	reklama.tochka.com	tochka.com	Ключевые запросы на Вайлдберриз в 2025: где искать и как...		NON_TARGET	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-08	R09	поисковые запросы wildberries для продавца	F7	8	TOP10_REST	https://vc.ru/marketing/1083960-poiskovye-zaprosy-klastery-i-presety-v-seo-optimizacii-i-reklame-tovarov-na-wildberries	https://vc.ru/marketing/1083960-poiskovye-zaprosy-klastery-i-presety-v-seo-optimizacii-i-reklame-tovarov-na-wildberries	vc.ru	vc.ru	Поисковые запросы, кластеры и пресеты... — Маркетинг на vc.ru	Запросы - это фразы, которые покупатель вводит в поисковой форме Wildberries. По каждому запросу можно посмотреть статистику частоты спроса, то есть сколько раз посетители сайта Wildberries и его мобильных приложений вводят этот запрос для поиска товаров. Статистика запросов доступна в кабинете селлера и в различных сервисах по продвижению на Wildberries.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-09	R09	поисковые запросы wildberries для продавца	F7	9	TOP10_REST	https://sellermoon.ru/faq/wildberries/kuda-vpisyvat-klyuchevye-slova-na-wildberries	https://sellermoon.ru/faq/wildberries/kuda-vpisyvat-klyuchevye-slova-na-wildberries	sellermoon.ru	sellermoon.ru	Как и куда вписывать ключевые слова... — SELLER MOON	Ключевые слова подсказывают поисковой системе Wildberries, каким покупательским запросам соответствует товар. … Узнайте как получить доступ к апи ключу своего кабинета на маркетплейсе Wildberries. Что такое API-ключ продавца и для чего он нужен.	TARGET_RELEVANT	INTEGRATION_OR_CONNECTION_GUIDE	ARTICLE_OR_GUIDE	OTHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-10	R09	поисковые запросы wildberries для продавца	F7	10	TOP10_REST	https://marpla.ru/blog/kak-iskat-klyuchevyye-slova-dlya-wildberries/	https://marpla.ru/blog/kak-iskat-klyuchevyye-slova-dlya-wildberries	marpla.ru	marpla.ru	Как найти ключевые слова для Вайлдберриз с помощью Вордстат...	Сегодня Wildberries — один из популярных маркетплейсов в России. Покупатели все чаще совершают заказы через мобильное приложение, поэтому для успешной реализации товара нужно попадание карточки в топ по поисковым популярным запросам. Необходимо качественно подобрать ключевые слова и использовать в описании и характеристиках продукта.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-11	R09	поисковые запросы wildberries для продавца	F7	11	RANK_11_20	https://sellego.com/blog/kejsy-wb/kak-najti-klyuchevye-zaprosy-na-vajldberriz/	https://sellego.com/blog/kejsy-wb/kak-najti-klyuchevye-zaprosy-na-vajldberriz	sellego.com	sellego.com	Популярные запросы на Вайлдберриз: как найти все продающие...	Какие ключевые запросы на Вайлдберриз используются в наполнении карточек товара? Особенности продвижения по ключевым запросам на Wildberries с разной частотностью Поиск упущенных ключей через сравнение артикулов конкурентов. Кейс 1: Как узнать упущенные запросы на Вайлдберриз для карточки с более слабыми позициями Кейс 2: Как найти на Wildberries новые поисковые запросы среди равных карточек.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-12	R09	поисковые запросы wildberries для продавца	F7	12	RANK_11_20	https://marketguru.io/secrets/wb-dlya-novichkov/klyuchevye-slova-dlya-wildberries/	https://marketguru.io/secrets/wb-dlya-novichkov/klyuchevye-slova-dlya-wildberries	marketguru.io	marketguru.io	Ключевые слова для Wildberries: зачем нужны... | Блог MarketGuru	Яндекс.Wordstat показывает запросы в поисковой системе и их частотность. Данный сервис может использоваться в дополнении к остальным вариантам. Запросы в Яндексе и Wildberries совпадают лишь частично. При этом их частотность не совпадает вообще. Интенты пользователей при поиске в Яндексе более разнообразны, чем в маркетплейсах.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-13	R09	поисковые запросы wildberries для продавца	F7	13	RANK_11_20	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika	wildcrm.ru	wildcrm.ru	Поисковые запросы wildberries: аналитика... | Статьи от WildCRM		TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-14	R09	поисковые запросы wildberries для продавца	F7	14	RANK_11_20	https://reklama.tochka.com/blog/poiskovye-algoritmy-wildberries	https://reklama.tochka.com/blog/poiskovye-algoritmy-wildberries	reklama.tochka.com	tochka.com	Алгоритмы ранжирования Wildberries: что влияет на выдачу...	Подбор поисковых запросов для Wildberries. … Рейтинг карточки Wildberries — из инструкции маркетплейса. Сравним вашу карточку с конкурентами на Wildberries. Проанализируем контент, продажи, отзывы, рекламные ставки и поисковые запросы.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-15	R09	поисковые запросы wildberries для продавца	F7	15	RANK_11_20	https://vc.ru/seo/600388-seo-optimizaciya-kartochek-tovarov-na-wildberries-instrukciya-po-sboru-i-vnedreniyu-klyuchevyh-slov	https://vc.ru/seo/600388-seo-optimizaciya-kartochek-tovarov-na-wildberries-instrukciya-po-sboru-i-vnedreniyu-klyuchevyh-slov	vc.ru	vc.ru	SEO оптимизация карточек товаров на Wildberries... — SEO на vc.ru	Также на Wildberries в личном кабинете продавца есть раздел: «Аналитика» → «Популярные поисковые запросы». В нем можно смотреть поисковые фразы, которые вводили пользователи за определенный промежуток времени, с указанием частотности.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-16	R09	поисковые запросы wildberries для продавца	F7	16	RANK_11_20	https://sellmonitor.com/blog/seo-kak-sobrat-klyuchevye-slova-i-nastroit-seo-dlya-wildberries/	https://sellmonitor.com/blog/seo-kak-sobrat-klyuchevye-slova-i-nastroit-seo-dlya-wildberries	sellmonitor.com	sellmonitor.com	Всё о SEO: как собрать ключевые слова и настроить... | Sellmonitor	Что такое SEO на Wildberries и зачем оно нужно. SEO на Wildberries — это настройка карточки товара таким образом, чтобы она попадала в поисковую выдачу по нужным запросам и занимала высокие позиции. Это не классическое SEO (сео), как в Google или Яндексе, но принципы те же: релевантность + структура + ключевые слова.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-17	R09	поисковые запросы wildberries для продавца	F7	17	RANK_11_20	https://sellermoon.ru/faq/wildberries/populyarnye-zaprosy-wb	https://sellermoon.ru/faq/wildberries/populyarnye-zaprosy-wb	sellermoon.ru	sellermoon.ru	Популярные поисковые запросы Вайлдберриз... — SELLER MOON	Узнайте популярность ключевых запросов на Wildberries, какие поисковые запросы покупатели чаще всего вводят в поисковую строку WB — SELLER MOON. … Если редко, спрос маленький. Для продавца важно найти золотую середину: запросы с хорошим объёмом и не убийственной конкуренцией.	TARGET_RELEVANT	OTHER_OBSERVED_PAGE	PRODUCT_OR_SERVICE_LANDING	OTHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-18	R09	поисковые запросы wildberries для продавца	F7	18	RANK_11_20	https://allo.tochka.com/seo-ozon-wb	https://allo.tochka.com/seo-ozon-wb	allo.tochka.com	tochka.com	SEO-продвижение на Wildberries и Ozon: как поднять карточку в топ	За распределение карточек по позициям в поиске отвечают алгоритмы маркетплейса. Они анализируют, соответствует ли карточка запросу, какой рейтинг у продавца, участвует ли товар в продвижении. Товары с высокой оценкой от алгоритмов оказываются наверху, а с низкой — внизу. Чтобы поднять товар в поисковой выдаче Wildberries и Ozon	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-19	R09	поисковые запросы wildberries для продавца	F7	19	RANK_11_20	https://sellermoon.ru/faq/wildberries/seo-optimizaciya-kartochek-tovara-na-wildberries	https://sellermoon.ru/faq/wildberries/seo-optimizaciya-kartochek-tovara-na-wildberries	sellermoon.ru	sellermoon.ru	SEO-оптимизация на Wildberries — инструкция... — SELLER MOON	Бесплатный инструмент «Популярные поисковые запросы» в личном кабинете продавца Wildberries. Здесь можно получить список фраз и их частотность — количество обращений за неделю, месяц, три месяца. Отчет в формате Excel можно выгрузить на компьютер. Яндекс.Wordstat — бесплатный сервис, показывает запросы пользователей в Яндексе.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R09-20	R09	поисковые запросы wildberries для продавца	F7	20	RANK_11_20	https://datamp.ru/journal/6-sposobov-podobrat-klyuchevye-zaprosy-dlya-optimizacii-kartochki-tovara/	https://datamp.ru/journal/6-sposobov-podobrat-klyuchevye-zaprosy-dlya-optimizacii-kartochki-tovara	datamp.ru	datamp.ru	Как подобрать ключевые запросы для карточек	какими способами можно подобрать ключевые запросы. как оценить результаты оптимизации. Что такое ключевые запросы и зачем они нужны на Wildberries. Ключевые запросы – это словосочетания, которые покупатели вводят в поисковую строку, когда ищут товар.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	OTHER	NONE	Observed title/snippet and URL classified against R09/F7; no page browsing.	HIGH	docs/seo/serp/raw/R09_05_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R09_05_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=81fddff80beb249939fba76d87334b1926a4978d846b555ba32bbd277d221e5c	ACCEPTED_R3	
R10-01	R10	анализ ниш wildberries для продавца	F7	1	TOP3	https://seller.wildberries.ru/instructions/ru/ru/material/product-niche-analytics	https://seller.wildberries.ru/instructions/ru/ru/material/product-niche-analytics	seller.wildberries.ru	wildberries.ru	Отчёт «Анализ ниш»	Справочный центр Wildberries — ваш главный помощник в работе с порталом продавцов. Здесь вы найдёте инструкции и ответы на частые вопросы, а также сможете оставить отзыв или предложение. … Отчёт «Доходы и расходы: показатели». Калькулятор прибыли. Отчёт «Еженедельная динамика и анализ продаж». Отчёт «Продажи по регионам». Отчёт «Доля бренда в продажах».	TARGET_RELEVANT	NATIVE_MARKETPLACE_HELP_OR_SELLER_PAGE	ARTICLE_OR_GUIDE	NATIVE_MARKETPLACE	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-02	R10	анализ ниш wildberries для продавца	F7	2	TOP3	https://mpmgr.ru/blog/external-analytics/analiz-nishi-wildberries	https://mpmgr.ru/blog/external-analytics/analiz-nishi-wildberries	mpmgr.ru	mpmgr.ru	Анализ ниши на Wildberries: полное руководство по выбору ниши...	Ниша на Wildberries - это сегмент товаров внутри категории, объединённых одной потребностью покупателя. Чтобы выбрать нишу для торговли на маркетплейсах и не уйти в минус, селлеру важно не угадывать, а провести анализ ниши: оценить спрос, конкуренцию, цены, юнит-экономику, сезонность и риски. Ниже - подробное, практичное и человеческое руководство, как это делать на Вайлдберриз в 2026 году.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-03	R10	анализ ниш wildberries для продавца	F7	3	TOP3	https://skillbox.ru/media/marketing/kak-ponyat-chto-prodavat-na-wildberries-ponyatnaya-instruktsiya-po-analizu-nishi/	https://skillbox.ru/media/marketing/kak-ponyat-chto-prodavat-na-wildberries-ponyatnaya-instruktsiya-po-analizu-nishi	skillbox.ru	skillbox.ru	Что продавать на Wildberries, как найти нишу, сделать анализ...	Как анализировать нишу на Wildberries. При поиске идей можно опираться на субъективный подход — собственный опыт и ощущения. Для анализа ниши нужно работать с сухими фактами и цифрами. Есть два инструмента, которые помогут понять, стоит ли заходить с товаром на маркетплейс: внутренняя статистика и внешние сервисы аналитики. Внутреннюю статистику Wildberries по товарам можно найти в личном кабинете на WB Partners.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-04	R10	анализ ниш wildberries для продавца	F7	4	TOP10_REST	https://www.moysklad.ru/poleznoe/marketplejsy/samye-prodavaemye-tovary-na-wildberries/	https://www.moysklad.ru/poleznoe/marketplejsy/samye-prodavaemye-tovary-na-wildberries	www.moysklad.ru	moysklad.ru	Самые продаваемые товары на Wildberries в 2026 году: ТОП...	Готовый ТОП наиболее ходовых товаров на Wildberries в 2026 году для новичков и опытных продавцов. В статье рассказываем, какие ниши будут самыми популярными для торговли на маркетплейсе Вайлдберриз, даем список прибыльных товаров и категорий, делимся аналитикой трендов и сбором статистики.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-05	R10	анализ ниш wildberries для продавца	F7	5	TOP10_REST	https://sellego.com/blog/kejsy-wb/kak-opredelitsya-chto-prodavat-na-wildberries-poshagovyj-analiz-nishi/	https://sellego.com/blog/kejsy-wb/kak-opredelitsya-chto-prodavat-na-wildberries-poshagovyj-analiz-nishi	sellego.com	sellego.com	Что продавать на Wildberries - пошаговый поиск товарной ниши...	Сначала нужно провести анализ ниши на Вайлдберриз. Аналитика, позволяющая определить, что продавать на маркетплейсе, доступна и бесплатно, и по платной подписке. Как научиться быстро и выгодно продавать товар на ВБ? На Wildberries зарегистрированы сотни тысяч продавцов.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-06	R10	анализ ниш wildberries для продавца	F7	6	TOP10_REST	https://wbstat.pro/faq/kak-proanalizirovat-nishu-na-wildberries/	https://wbstat.pro/faq/kak-proanalizirovat-nishu-na-wildberries	wbstat.pro	wbstat.pro	Как проанализировать нишу на Wildberries перед выходом на...	Высокая выручка лидера, мало продавцов или быстрый рост запросов ещё не делают нишу выгодной. До закупки нужно понять, какая часть спроса доступна новому товару, сколько стоит вход и выдержит ли предложение расходы Wildberries. Рабочий анализ соединяет данные площадки, предложения конкурентов, требования покупателей и расчёт денег.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	OTHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-07	R10	анализ ниш wildberries для продавца	F7	7	TOP10_REST	https://wbstat.pro/blog/kak-analizirovat-kategorii-nishi-i-konkyrentov-i-kakim-tovarom-torgovat-na-wildberries/	https://wbstat.pro/blog/kak-analizirovat-kategorii-nishi-i-konkyrentov-i-kakim-tovarom-torgovat-na-wildberries	wbstat.pro	wbstat.pro	Как выбрать товар для Wildberries: анализ ниши, спроса...	Разбираем, как выбрать товар и нишу для Wildberries до закупки: проверить спрос, конкурентов, карточки лидеров, цены, отзывы, рекламу, маржу, документы, логистику и возвраты. Высокая выручка ниши ещё не значит, что новичок сможет зайти в неё без минуса.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-08	R10	анализ ниш wildberries для продавца	F7	8	TOP10_REST	https://wildcrm.ru/blog/beginers/tpost/gk5c1skeg1-kak-vibrat-nishu-dlya-prodazh-na-wildber	https://wildcrm.ru/blog/beginers/tpost/gk5c1skeg1-kak-vibrat-nishu-dlya-prodazh-na-wildber	wildcrm.ru	wildcrm.ru	Как выбрать нишу для продаж на Wildberries... | Статьи от WildCRM	На Wildberries нет ниш без конкуренции, но есть сегменты с разным уровнем соперничества. Оптимальный вариант для новичка — ниши на ВБ со средней конкуренцией, где есть место для новых игроков. Признаки здоровой конкуренции: 50-200 активных продавцов в нише	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
