url_id	registry_id	entity_name	candidate_class	seed_ids	seed_types	source_channel	source_url	discovered_url	normalized_identity	redirect_chain	final_url	declared_canonical	computed_canonical	http_status	terminal_state	terminal_reason	captured_at	scope_policy	scope_reason	native_baseline_flag	notes
M4B2U01268	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00151		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/sale-to-legal-entities-and-sole-proprietors	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sale-labeled-items-to-legal-entities-and-sole-proprietors?categoryId=sale-to-legal-entities-and-sole-proprietors&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sale-labeled-items-to-legal-entities-and-sole-proprietors?categoryId=sale-to-legal-entities-and-sole-proprietors&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sale-labeled-items-to-legal-entities-and-sole-proprietors?categoryId=sale-to-legal-entities-and-sole-proprietors&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sale-labeled-items-to-legal-entities-and-sole-proprietors	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sale-labeled-items-to-legal-entities-and-sole-proprietors	200	INSPECTED		2026-09-22T04:20:41+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01269	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00195		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/labeled-items	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-cim-labeled-items?categoryId=labeled-items&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-cim-labeled-items?categoryId=labeled-items&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-cim-labeled-items?categoryId=labeled-items&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-cim-labeled-items	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-cim-labeled-items	200	INSPECTED		2026-09-22T04:21:27+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01270	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00191		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/what-you-can-sell-on-wb	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-flammable-and-hazardous-goods?categoryId=what-you-can-sell-on-wb&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-flammable-and-hazardous-goods?categoryId=what-you-can-sell-on-wb&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-flammable-and-hazardous-goods?categoryId=what-you-can-sell-on-wb&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-flammable-and-hazardous-goods	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-flammable-and-hazardous-goods	200	INSPECTED		2026-09-22T04:21:16+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01271	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00174		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/jewerly	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbs?categoryId=jewerly&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbs?categoryId=jewerly&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbs?categoryId=jewerly&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbs	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbs	200	INSPECTED		2026-09-22T04:21:03+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01272	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00173		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/jewerly	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbw?categoryId=jewerly&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbw?categoryId=jewerly&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbw?categoryId=jewerly&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbw	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-sell-jewerly-in-fbw	200	INSPECTED		2026-09-22T04:21:03+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01273	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00236		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/events-and-discounts	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=events-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=events-and-discounts&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=events-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions	200	INSPECTED		2026-09-22T04:22:01+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01274	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00134		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/price-and-discounts	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=price-and-discounts&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-minimal-price-and-block-auto-promotions	200	INSPECTED		2026-09-22T04:20:19+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01275	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00133		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/price-and-discounts	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-price-and-discount?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-price-and-discount?categoryId=price-and-discounts&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-price-and-discount?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-price-and-discount	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-price-and-discount	200	INSPECTED		2026-09-22T04:20:19+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01276	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00140		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/price-and-discounts	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-cashback?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-cashback?categoryId=price-and-discounts&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-cashback?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-cashback	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-cashback	200	INSPECTED		2026-09-22T04:20:30+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01277	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00142		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/price-and-discounts	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-social-electronic-certificate-payment?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-social-electronic-certificate-payment?categoryId=price-and-discounts&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-social-electronic-certificate-payment?categoryId=price-and-discounts&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-social-electronic-certificate-payment	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-set-up-social-electronic-certificate-payment	200	INSPECTED		2026-09-22T04:20:30+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01278	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00072		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/card-specifics-by-category	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-specify-gender-in-children-clothes?categoryId=card-specifics-by-category&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-specify-gender-in-children-clothes?categoryId=card-specifics-by-category&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-specify-gender-in-children-clothes?categoryId=card-specifics-by-category&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-specify-gender-in-children-clothes	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-specify-gender-in-children-clothes	200	INSPECTED		2026-09-22T04:19:21+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01279	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00285		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/wb-promotion	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-and-edit-promotion-campaigns?categoryId=wb-promotion&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-and-edit-promotion-campaigns?categoryId=wb-promotion&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-and-edit-promotion-campaigns?categoryId=wb-promotion&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-and-edit-promotion-campaigns	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-and-edit-promotion-campaigns	200	INSPECTED		2026-09-22T04:22:47+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01280	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00275		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/how-to-start-selling-at-wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-selling-on-wildberries?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-selling-on-wildberries?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-selling-on-wildberries?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-selling-on-wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-start-selling-on-wildberries	200	INSPECTED		2026-09-22T04:22:37+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01281	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00088		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/cards-transfer	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-card-with-foreign-inn-in-kiz?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-card-with-foreign-inn-in-kiz?categoryId=cards-transfer&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-card-with-foreign-inn-in-kiz?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-card-with-foreign-inn-in-kiz	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-card-with-foreign-inn-in-kiz	200	INSPECTED		2026-09-22T04:19:43+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01282	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00086		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/cards-transfer	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-cards-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-cards-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-cards-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-cards-to-another-store	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-cards-to-another-store	200	INSPECTED		2026-09-22T04:19:33+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01283	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00087		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/cards-transfer	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-kiz-cards-with-stock-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-kiz-cards-with-stock-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-kiz-cards-with-stock-to-another-store?categoryId=cards-transfer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-kiz-cards-with-stock-to-another-store	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-transfer-kiz-cards-with-stock-to-another-store	200	INSPECTED		2026-09-22T04:19:43+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01284	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00201		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/offer	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-use-offer?categoryId=offer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-use-offer?categoryId=offer&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-use-offer?categoryId=offer&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-use-offer	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-use-offer	200	INSPECTED		2026-09-22T04:21:27+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01285	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00122		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/how-to-create-item-card	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-barcodes?categoryId=how-to-create-item-card&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-barcodes?categoryId=how-to-create-item-card&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-barcodes?categoryId=how-to-create-item-card&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-barcodes	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-barcodes	200	INSPECTED		2026-09-22T04:20:06+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01286	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00316		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/brand-zone	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-brand-zone-elements?categoryId=brand-zone&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-brand-zone-elements?categoryId=brand-zone&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-brand-zone-elements?categoryId=brand-zone&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-brand-zone-elements	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-brand-zone-elements	200	INSPECTED		2026-09-22T04:23:16+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01287	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00155		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/data-security	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=data-security&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=data-security&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=data-security&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely	200	INSPECTED		2026-09-22T04:20:41+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01288	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00276		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/how-to-start-selling-at-wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-work-with-portal-data-securely	200	INSPECTED		2026-09-22T04:22:37+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01289	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00267		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/researches	https://seller.wildberries.ru/instructions/ru/ru/material/how-wb-club-discounts-affect-sales-growth?categoryId=researches&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-wb-club-discounts-affect-sales-growth?categoryId=researches&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/how-wb-club-discounts-affect-sales-growth?categoryId=researches&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/how-wb-club-discounts-affect-sales-growth	https://seller.wildberries.ru/instructions/ru/ru/material/how-wb-club-discounts-affect-sales-growth	200	INSPECTED		2026-09-22T04:22:36+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01290	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00300		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/rewiews-and-questions	https://seller.wildberries.ru/instructions/ru/ru/material/important-from-reviews?categoryId=rewiews-and-questions&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/important-from-reviews?categoryId=rewiews-and-questions&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/important-from-reviews?categoryId=rewiews-and-questions&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/important-from-reviews	https://seller.wildberries.ru/instructions/ru/ru/material/important-from-reviews	200	INSPECTED		2026-09-22T04:23:01+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01291	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00249		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/analytics-reports	https://seller.wildberries.ru/instructions/ru/ru/material/income-and-expenses-report?categoryId=analytics-reports&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/income-and-expenses-report?categoryId=analytics-reports&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/income-and-expenses-report?categoryId=analytics-reports&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/income-and-expenses-report	https://seller.wildberries.ru/instructions/ru/ru/material/income-and-expenses-report	200	INSPECTED		2026-09-22T04:22:12+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01292	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00067		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/other-services	https://seller.wildberries.ru/instructions/ru/ru/material/insurance-of-goods-on-pex-wildberries?categoryId=other-services&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/insurance-of-goods-on-pex-wildberries?categoryId=other-services&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/insurance-of-goods-on-pex-wildberries?categoryId=other-services&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/insurance-of-goods-on-pex-wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/insurance-of-goods-on-pex-wildberries	200	INSPECTED		2026-09-22T04:19:21+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
M4B2U01293	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	REG055-WB-00123		PUBLIC_NAVIGATION_RELEVANT_TAXONOMY	https://seller.wildberries.ru/instructions/ru/ru/subcategory/how-to-create-item-card	https://seller.wildberries.ru/instructions/ru/ru/material/item-dimensions-measuring?categoryId=how-to-create-item-card&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/item-dimensions-measuring?categoryId=how-to-create-item-card&goBackOption=prevRoute	[]	https://seller.wildberries.ru/instructions/ru/ru/material/item-dimensions-measuring?categoryId=how-to-create-item-card&goBackOption=prevRoute	https://seller.wildberries.ru/instructions/ru/ru/material/item-dimensions-measuring	https://seller.wildberries.ru/instructions/ru/ru/material/item-dimensions-measuring	200	INSPECTED		2026-09-22T04:20:18+00:00	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	EVIDENCE_ANCHORED_RELEVANT_SUBTREE aligned to accepted M4A seller-start, product-card, growth, promotion, communication, analytics, account and integration families.	true	
