case_id	pair_id	cluster_id_a	cluster_id_b	terminal_search_only_disposition	m10a_boundary_state	diagnostic_relevance	expected_information_gain	evidence_refs	claim_boundary
M10BCASE_93993613e7003b69	M9PAIR_770f86b30fb49b82	M9CL_db048338baaeca8c	M9CL_ed2d7aae5a2e620a	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис аналитики маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_770f86b30fb49b82 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_77d7ad841295a7fa	M9CL_db048338baaeca8c	M9CL_c02ee193ae04ebad	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `бесплатная аналитика маркетплейсов расширение`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_77d7ad841295a7fa | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_8fd4bc42a94f55ec	M9CL_db048338baaeca8c	M9CL_5aa7113efc724f06	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `отчеты маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8fd4bc42a94f55ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_94a4a2cf30b49d7a	M9CL_db048338baaeca8c	M9CL_a2b4ef64efdfb9f6	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `сервис для аналитики продаж на маркетплейсах`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_94a4a2cf30b49d7a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_97dc46b87e31115d	M9CL_db048338baaeca8c	M9CL_0aed479a81711e7f	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `расширение аналитика маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_97dc46b87e31115d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_aa4832a40f6786ff	M9CL_db048338baaeca8c	M9CL_c8ef71d4b04d08cf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `программы аналитика маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_aa4832a40f6786ff | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_b7a72a95c19d8a95	M9CL_9d0077e8f75a1708	M9CL_db048338baaeca8c	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `расширение для аналитики маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_b7a72a95c19d8a95 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_b7f9c909b933ffa2	M9CL_db048338baaeca8c	M9CL_76d530948f2a83bc	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `отчеты маркетплейсов примеры`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_b7f9c909b933ffa2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_caac3c09eef79a25	M9CL_db048338baaeca8c	M9CL_adc8b5ec6197bdf3	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `программа аналитики маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_caac3c09eef79a25 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_cb32a8600fee930f	M9CL_db048338baaeca8c	M9CL_896f32bed9216251	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_cb32a8600fee930f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_d3c49c4c32d9f341	M9CL_db048338baaeca8c	M9CL_d3c8e648c51f98ec	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `аналитика маркетплейсов сервис`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_d3c49c4c32d9f341 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_ddbd26833d00f247	M9CL_db048338baaeca8c	M9CL_4a7d76c662c7f172	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `отчеты продаж маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ddbd26833d00f247 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_e35a782e2e25f4d3	M9CL_db048338baaeca8c	M9CL_88cb2602f75e6f48	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `отчет маркетплейса озон`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e35a782e2e25f4d3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_93993613e7003b69	M9PAIR_f8a07a97153ecd76	M9CL_db048338baaeca8c	M9CL_274a77f40055dc26	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии для аналитики маркетплейсов` can diagnose OWNED_VS_EXTERNAL_ANALYTICS against adjacent frozen task `плагин аналитика маркетплейсов`; it cannot decide same/separate page.	Compare source types and claims for owned reports versus external intelligence; test whether the frozen analytics owner/page-role HOLD could later be de-risked or stay unresolved.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f8a07a97153ecd76 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_975659397140bfbd	M9PAIR_00d16cdd77452d93	M9CL_02025a258eff8c3d	M9CL_3291d5bba9e4f595	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии ассистент для маркетплейсов` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агенты маркетплейсы отчеты`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_00d16cdd77452d93 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_975659397140bfbd	M9PAIR_c404ebec5999fb38	M9CL_02025a258eff8c3d	M9CL_25bf819e5778d7d3	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии ассистент для маркетплейсов` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агенты для маркетплейсов`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c404ebec5999fb38 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_975659397140bfbd	M9PAIR_c9aff265eddaa945	M9CL_02025a258eff8c3d	M9CL_b875735bfe0783e3	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии ассистент для маркетплейсов` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агент для wildberries`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9aff265eddaa945 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_975659397140bfbd	M9PAIR_c9c8db1750b642d2	M9CL_02025a258eff8c3d	M9CL_cfaa51fe2ecad73f	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии ассистент для маркетплейсов` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии ассистент для озон`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9c8db1750b642d2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_975659397140bfbd	M9PAIR_f2cd48777d5156c5	M9CL_02025a258eff8c3d	M9CL_086ce4445a21d4fd	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии ассистент для маркетплейсов` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агент для озон`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f2cd48777d5156c5 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_a6a64d20ed4e5695	M9PAIR_a19ed2abf528adc0	M9CL_b875735bfe0783e3	M9CL_3291d5bba9e4f595	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии агент для wildberries` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агенты маркетплейсы отчеты`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_a19ed2abf528adc0 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_a6a64d20ed4e5695	M9PAIR_aca8ddeeb2f7cb64	M9CL_25bf819e5778d7d3	M9CL_b875735bfe0783e3	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии агент для wildberries` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии агенты для маркетплейсов`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_aca8ddeeb2f7cb64 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_a6a64d20ed4e5695	M9PAIR_c9aff265eddaa945	M9CL_02025a258eff8c3d	M9CL_b875735bfe0783e3	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `ии агент для wildberries` can diagnose NATIVE_VS_BRIDGE against adjacent frozen task `ии ассистент для маркетплейсов`; it cannot decide same/separate page.	Observe whether cited source roles distinguish native functionality from bring-your-own-LLM workflows; evaluate possible causal impact on the named cluster page-role HOLD.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9aff265eddaa945 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
M10BCASE_905d903673405cdf	M9PAIR_06e5f2d4b602ea2d	M9CL_fdfbaa2be042b32a	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт по возвратам Wildberries: разбор операций и удержаний`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_06e5f2d4b602ea2d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.
