case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_274a77f40055dc26	M8SID_4d97378705ba844a	M9BRQ_015_4d97378705ba844a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f4709ae0e28c087d connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_274a77f40055dc26; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f4709ae0e28c087d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_274a77f40055dc26 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_2bf4cc28a5b1b541	M8SID_3ac8d30877f874f9	M9BRQ_022_3ac8d30877f874f9	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_fb15871655e5fabe connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_2bf4cc28a5b1b541; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for сервисы аналитики маркетплейсов топ, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_fb15871655e5fabe | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2bf4cc28a5b1b541 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_93993613e7003b69	M5H00024	M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	M4QR2Q00027	DIRECT_CURRENT_QUERY_LINK	M5:M5H00024:source_evidence_refs:M4QR2Q00027 -> M10A:M9CL_db048338baaeca8c; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Whether cited sources address seller-owned cabinet data instead of external niche, competitor or general market intelligence. Frozen page role/owner HOLD for ии для аналитики маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00027
M10BCASE_93993613e7003b69	M5H00053	M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	M4QR2Q00027	DIRECT_CURRENT_QUERY_LINK	M5:M5H00053:source_evidence_refs:M4QR2Q00027 -> M10A:M9CL_db048338baaeca8c; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Whether cited sources address seller-owned cabinet data instead of external niche, competitor or general market intelligence. Frozen page role/owner HOLD for ии для аналитики маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00053 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00027
M10BCASE_93993613e7003b69	M5H00024	M9CL_2637e53fc435b258	M8SID_ed858336de500ab2	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_0011df11fd51b35d connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_2637e53fc435b258; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_0011df11fd51b35d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_2637e53fc435b258 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_0ac1770f2755faaf	M8SID_c65a5e24dfdb39bc	M4QR2Q00032	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_13a51bf58d6711d3 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_0ac1770f2755faaf; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	43	Adjacent unresolved M10A boundary for отчет маркетплейса вайлдберриз, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_13a51bf58d6711d3 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_433249de25051688	M8SID_3e26a6dc912542f5	M9BRQ_014_3e26a6dc912542f5	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_35e6f9e2229fc292 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_433249de25051688; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for бесплатный сервис аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_35e6f9e2229fc292 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_433249de25051688 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_3e9cae524f2ba50c	M8SID_c4d7f4ca514dc5fd	M9BRQ_006_c4d7f4ca514dc5fd	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_41c4c51f18a5e8b8 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_3e9cae524f2ba50c; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	41	Adjacent unresolved M10A boundary for ии анализ продаж маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_41c4c51f18a5e8b8 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3e9cae524f2ba50c | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_c055b49c1d4038d9	M8SID_17638a451bed5dec	M9BRQ_012_17638a451bed5dec	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_4e869dad89ae5dc1 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_c055b49c1d4038d9; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for сервис внутренней аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_4e869dad89ae5dc1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c055b49c1d4038d9 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_8dc41c74759b520e	M8SID_15cbb2efd88933f0	M9BRQ_011_15cbb2efd88933f0	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_63cba01917f5df94 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_8dc41c74759b520e; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63cba01917f5df94 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_8dc41c74759b520e | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_e6914021014018ac	M8SID_3b92dfcc2a1d077e	M9BRQ_013_3b92dfcc2a1d077e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_668830225d12c4c4 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_e6914021014018ac; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитика продаж на маркетплейсах, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_668830225d12c4c4 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e6914021014018ac | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_e5b4c116e46d3dab	M8SID_f56a9426dbf7f0a2	M9BRQ_021_f56a9426dbf7f0a2	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_690008a115c8cb8d connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_e5b4c116e46d3dab; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитика маркетплейсов бесплатно, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_690008a115c8cb8d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e5b4c116e46d3dab | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_ed2d7aae5a2e620a	M8SID_c9cbb3939920b7ee	M4QR2Q00042	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_770f86b30fb49b82 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_ed2d7aae5a2e620a; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_770f86b30fb49b82 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_c02ee193ae04ebad	M8SID_50ea99098ca3f75a	M9BRQ_017_50ea99098ca3f75a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_77d7ad841295a7fa connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_c02ee193ae04ebad; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for бесплатная аналитика маркетплейсов расширение, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_77d7ad841295a7fa | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c02ee193ae04ebad | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_5aa7113efc724f06	M8SID_644f4afb78dc957a	M4QR2Q00035	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_8fd4bc42a94f55ec connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_5aa7113efc724f06; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	45	Adjacent unresolved M10A boundary for отчеты маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8fd4bc42a94f55ec | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_5aa7113efc724f06 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_a2b4ef64efdfb9f6	M8SID_6eb6592464294694	M9BRQ_019_6eb6592464294694	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_94a4a2cf30b49d7a connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_a2b4ef64efdfb9f6; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис для аналитики продаж на маркетплейсах, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_94a4a2cf30b49d7a | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_a2b4ef64efdfb9f6 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_0aed479a81711e7f	M8SID_4ffce42718223241	M9BRQ_016_4ffce42718223241	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_97dc46b87e31115d connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_0aed479a81711e7f; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for расширение аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_97dc46b87e31115d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0aed479a81711e7f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_c8ef71d4b04d08cf	M8SID_f1b688e71eecda16	M9BRQ_020_f1b688e71eecda16	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_aa4832a40f6786ff connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_c8ef71d4b04d08cf; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for программы аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_aa4832a40f6786ff | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c8ef71d4b04d08cf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_9d0077e8f75a1708	M8SID_352b640652184f81	M4QR2Q00041	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_b7a72a95c19d8a95 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_9d0077e8f75a1708; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for расширение для аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_b7a72a95c19d8a95 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d0077e8f75a1708 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_76d530948f2a83bc	M8SID_78187c521b37867e	M9BRQ_002_78187c521b37867e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_b7f9c909b933ffa2 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_76d530948f2a83bc; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	46	Adjacent unresolved M10A boundary for отчеты маркетплейсов примеры, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_b7f9c909b933ffa2 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_adc8b5ec6197bdf3	M8SID_437d0cbcb94b3694	M9BRW2Q_001_437d0cbcb94b3694	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_caac3c09eef79a25 connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_adc8b5ec6197bdf3; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	23	Adjacent unresolved M10A boundary for программа аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_caac3c09eef79a25 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_adc8b5ec6197bdf3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
M10BCASE_93993613e7003b69	M5H00024	M9CL_896f32bed9216251	M8SID_c673d63396e872d3	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_cb32a8600fee930f connects the direct anchor M9CL_db048338baaeca8c to compatible bounded task M9CL_896f32bed9216251; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_cb32a8600fee930f | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_896f32bed9216251 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00024
