page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R5P00011	M4B1R5U00011	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00011	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/aktsii/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	акции	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: акции	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/aktsii/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00012	M4B1R5U00012	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00012	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/fns/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	фнс	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: фнс	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/fns/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00013	M4B1R5U00013	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00013	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/ozon-2/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	Ozon	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	OZON	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Ozon	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/ozon-2/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00014	M4B1R5U00014	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00014	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/analitika/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	аналитика	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: аналитика	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/analitika/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00015	M4B1R5U00015	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00015	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/reklama/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	реклама	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: реклама	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/reklama/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00016	M4B1R5U00016	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00016	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/problemy/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	проблемы	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: проблемы	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/problemy/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00017	M4B1R5U00017	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00017	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/kartochka-tovara/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	карточка товара	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: карточка товара	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/kartochka-tovara/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00018	M4B1R5U00018	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00018	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/sertifikatsiya/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	сертификация	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: сертификация	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/sertifikatsiya/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00019	M4B1R5U00019	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00019	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/yunit-ekonomika/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	юнит-экономика	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: юнит-экономика	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/yunit-ekonomika/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00020	M4B1R5U00020	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00020	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/komissii/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	комиссии	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: комиссии	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/komissii/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00021	M4B1R5U00021	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00021	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/fbs/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	fbs	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: fbs	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/fbs/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00022	M4B1R5U00022	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00022	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/shtrafy/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	штрафы	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: штрафы	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/shtrafy/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00023	M4B1R5U00023	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00023	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/vozvraty/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	возвраты	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: возвраты	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/vozvraty/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P00024	M4B1R5U00024	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U00024	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/konversiya/	2026-09-21T13:27:14.781Z	COLLECTION_TAXONOMY	конверсия	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_TAXONOMY_LABEL_OBSERVED	UNISELLER > BLOG > TOPIC	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: конверсия	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_OBSERVED_IN_CAPTURE	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/tema/konversiya/	HIGH_OFFICIAL_TAXONOMY_IDENTITY	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=TAXONOMY. Tags=NONE_OBSERVED. Full page body was not retained; wording remains competitor evidence and not demand evidence.
