pair_id	semantic_identity_id_a	semantic_identity_id_b	canonical_text_a	canonical_text_b	preliminary_family_a	preliminary_family_b	user_task_relation	intent_relation	marketplace_scope_relation	product_fit_relation	search_comparability	current_query_id_a	current_query_id_b	exact_url_overlap_top10_count	exact_url_union_top10_count	exact_url_jaccard_top10	exact_url_overlap_top20_count	exact_url_union_top20_count	exact_url_jaccard_top20	domain_overlap_top10_count	domain_union_top10_count	domain_jaccard_top10	result_page_type_relation	search_evidence_refs	evidence_grade	pair_decision	pair_reason_code	rationale	claim_boundary
M9PAIR_c51cf85c4a2f5d3c	M8SID_a5452022da8e1c54	M8SID_ee6b9436900836db	Аналитика Wildberries: отчёты, метрики и дашборды продавца	отчет маркетплейса озон	F3	F3	SAME	AMBIGUOUS	DIFFERENT	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00033	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00033:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_MARKETPLACE_ANSWER_DIFFERENT	Ozon and Wildberries named cabinet/report procedures or data answer differ for this frozen seller task; URL recurrence cannot erase marketplace-specific answer. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_35919abc1842a2b2	M8SID_a5452022da8e1c54	M8SID_f1b688e71eecda16	Аналитика Wildberries: отчёты, метрики и дашборды продавца	программы аналитика маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_020_f1b688e71eecda16	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_020_f1b688e71eecda16:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_ebd01d976b6825ce	M8SID_a5452022da8e1c54	M8SID_f326261dec0f180d	Аналитика Wildberries: отчёты, метрики и дашборды продавца	аналитика показателей продавца	F3	F3	SAME	SAME	AMBIGUOUS	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_001_f326261dec0f180d	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_001_f326261dec0f180d:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_GENERIC_SPECIFIC_UNRESOLVED	Accepted marketplace/entity scope relation is ambiguous; same-page satisfaction cannot be decided from URLs alone. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_7ebe9d99b1f2918f	M8SID_a5452022da8e1c54	M8SID_f56a9426dbf7f0a2	Аналитика Wildberries: отчёты, метрики и дашборды продавца	сервис аналитика маркетплейсов бесплатно	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_021_f56a9426dbf7f0a2	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_021_f56a9426dbf7f0a2:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_eadaa6a77f9141e8	M8SID_a5452022da8e1c54	M8SID_f5fd17b7b76a574d	Аналитика Wildberries: отчёты, метрики и дашборды продавца	ДРР на Wildberries и Ozon: что это, формула и какая норма	F3	F6	COMPATIBLE	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_NO_BILATERAL_SERP_SAME_TASK	Neither exact current RU225 Search snapshot exists; accepted task compatibility remains unresolved, not zero overlap. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_748822032f6666db	M8SID_a5452022da8e1c54	M8SID_f89f2eed596da6c9	Аналитика Wildberries: отчёты, метрики и дашборды продавца	как загрузить отчеты маркетплейса	F3	F3	COMPATIBLE	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRW2Q_009_f89f2eed596da6c9	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_009_f89f2eed596da6c9:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_950e7ee98cddc446	M8SID_a5452022da8e1c54	M8SID_fb4d67f1c380d11c	Аналитика Wildberries: отчёты, метрики и дашборды продавца	аналитика маркетплейсов топ сервисов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRW2Q_002_fb4d67f1c380d11c	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_002_fb4d67f1c380d11c:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_71a6f6fdb39691f9	M8SID_a5452022da8e1c54	M8SID_fd88d7d9e3b2e406	Аналитика Wildberries: отчёты, метрики и дашборды продавца	chatgpt для маркетплейсов	F3	F2	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00016	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00016:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_ace46654189d8625	M8SID_a5452022da8e1c54	M8SID_fec20a96bbee4f45	Аналитика Wildberries: отчёты, метрики и дашборды продавца	Статистика и аналитика продаж на Wildberries	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_NO_BILATERAL_SERP_SAME_TASK	Neither exact current RU225 Search snapshot exists; accepted task compatibility remains unresolved, not zero overlap. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_f7d0445f47660f6a	M8SID_a6dbb52f9468a6a4	M8SID_a7efef13fa5d09dc	chatgpt для wildberries	ДРР на Wildberries — как рассчитать и оптимизировать	F2	F6	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_5c047ca167cb4ed5	M8SID_a6dbb52f9468a6a4	M8SID_a80ecbe39e0f75b9	chatgpt для wildberries	Как читать и анализировать финансовый отчёт Wildberries	F2	F3	DIFFERENT	DIFFERENT	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M9BRW2Q_014_a80ecbe39e0f75b9	0	20	0.000000	0	40	0.000000	0	17	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M9BRW2Q_014_a80ecbe39e0f75b9:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_fe863c89448e0259	M8SID_a6dbb52f9468a6a4	M8SID_ad9d528ae20638a6	chatgpt для wildberries	сервис аналитики на маркетплейсах отзывы	F2	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M9BRQ_025_ad9d528ae20638a6	0	20	0.000000	0	40	0.000000	0	13	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M9BRQ_025_ad9d528ae20638a6:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_f46941d6a0a95b2a	M8SID_a6dbb52f9468a6a4	M8SID_aeb8b283519ced02	chatgpt для wildberries	ии для продаж на маркетплейсах	F2	F3	AMBIGUOUS	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_OTHER_BOUNDARY	Accepted task/product relation is ambiguous; a Search snapshot cannot make a new product fact. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_c649ca1cd25349d0	M8SID_a6dbb52f9468a6a4	M8SID_afe48225d34ce12b	chatgpt для wildberries	лучшие сервисы аналитики маркетплейсов	F2	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M4QR2Q00030	0	20	0.000000	0	40	0.000000	1	15	0.066667	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M4QR2Q00030:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_d3dc7c702da43e77	M8SID_a6dbb52f9468a6a4	M8SID_b02e9e70557692e0	chatgpt для wildberries	ии помощник селлера	F2	F4	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M4QR2Q00028	0	20	0.000000	0	40	0.000000	0	17	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M4QR2Q00028:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_23129d5451b4e832	M8SID_a6dbb52f9468a6a4	M8SID_b2c582967d3dea97	chatgpt для wildberries	Как читать финансовый отчет WILDBERRIES за 5 минут?	F2	F3	DIFFERENT	DIFFERENT	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_7b2a9068913772f2	M8SID_a6dbb52f9468a6a4	M8SID_b494df2d754aba5f	chatgpt для wildberries	Отчет «География» в разделах «Продавцы» и «Бренды»	F2	F3	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_0baf9a685af58653	M8SID_a6dbb52f9468a6a4	M8SID_b5ddcf597a798e80	chatgpt для wildberries	Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте	F2	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_e00bfeff514e46d8	M8SID_a6dbb52f9468a6a4	M8SID_b5ea13003e4c370e	chatgpt для wildberries	где скачать отчет о выкупах маркетплейсов	F2	F3	DIFFERENT	DIFFERENT	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M9BRW2Q_008_b5ea13003e4c370e	0	20	0.000000	0	40	0.000000	0	15	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M9BRW2Q_008_b5ea13003e4c370e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_e8eee0a7738ff5b4	M8SID_a6dbb52f9468a6a4	M8SID_bc3305b7d5adfb2b	chatgpt для wildberries	ии агент для wildberries	F2	F1	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M4QR2Q00006	1	19	0.052632	1	39	0.025641	3	14	0.214286	DIFFERENT	M4QR2Q00002:RU225:TOP100 | M4QR2Q00006:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_52b5226cb937c50e	M8SID_a6dbb52f9468a6a4	M8SID_c41c83a50b6900cb	chatgpt для wildberries	ии агенты маркетплейсы отчеты	F2	F1	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M9BRW2Q_007_c41c83a50b6900cb	1	19	0.052632	1	39	0.025641	2	15	0.133333	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_7374dfda79913940	M8SID_a6dbb52f9468a6a4	M8SID_c4d7f4ca514dc5fd	chatgpt для wildberries	ии анализ продаж маркетплейсов	F2	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M9BRQ_006_c4d7f4ca514dc5fd	1	19	0.052632	1	39	0.025641	2	14	0.142857	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M9BRQ_006_c4d7f4ca514dc5fd:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_9a671df779e36bad	M8SID_a6dbb52f9468a6a4	M8SID_c65a5e24dfdb39bc	chatgpt для wildberries	отчет маркетплейса вайлдберриз	F2	F3	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M4QR2Q00032	0	20	0.000000	0	40	0.000000	0	17	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M4QR2Q00032:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_7586980e400bc90e	M8SID_a6dbb52f9468a6a4	M8SID_c673d63396e872d3	chatgpt для wildberries	Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?	F2	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_0f61ce0dc082a8c0	M8SID_a6dbb52f9468a6a4	M8SID_c6b3851b9dcf0b07	chatgpt для wildberries	отчет о списаниях маркетплейс	F2	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00002	M4QR2Q00034	0	20	0.000000	0	40	0.000000	1	15	0.066667	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100 | M4QR2Q00034:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_b7768fc041920a78	M8SID_a6dbb52f9468a6a4	M8SID_c8bd772d7a8b9ccb	chatgpt для wildberries	Как сверить отчёты маркетплейсов и найти скрытые удержания	F2	F3	DIFFERENT	DIFFERENT	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_3d0e0b210afa60e3	M8SID_a6dbb52f9468a6a4	M8SID_c9ca51837b06e207	chatgpt для wildberries	Отчёт «Поисковые запросы на WB»	F2	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00002	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00002:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
