cluster_id	cluster_state	semantic_identity_id	canonical_cluster_label	primary_user_job	intent_primary	marketplace_scope	product_fit_boundary	current_search_anchor_state	current_query_id	current_material_hold_degree	supported_merge_degree	search_owner_state	provisional_primary_page_owner	page_role_type	existing_page_relation	planned_page_relation	parent_child_ia_state	internal_link_responsibility_state	cannibalization_boundary_state	carry_forward_state	m10b_reopen_trigger	upstream_refs	claim_boundary
M9CL_abd1bf5b4bfcf6a2	HOLD_CLUSTER_BOUNDARY	M8SID_985f150bb9d0478c	Отчёт о реализации Ozon: где найти и как сверить выплату	Read and interpret available seller-owned marketplace reports and metrics	MIXED	OZON	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	19	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_abd1bf5b4bfcf6a2 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_985f150bb9d0478c | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_abd1bf5b4bfcf6a2 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_985f150bb9d0478c	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_a376985a8068ec48	HOLD_CLUSTER_BOUNDARY	M8SID_9abd6603016eb220	Комиссии на Wildberries: почему в отчёте одна ставка, а в тарифах другая	Inspect seller-owned advertising reports and explain observed metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	36	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_a376985a8068ec48 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_9abd6603016eb220 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_a376985a8068ec48 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_9abd6603016eb220	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_d9c788dddddda566	HOLD_CLUSTER_BOUNDARY	M8SID_9ebe0f620e9744e6	аналитика маркетплейсов лучшие сервисы	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_024_9ebe0f620e9744e6	17	4	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_d9c788dddddda566 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_9ebe0f620e9744e6 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_d9c788dddddda566 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_9ebe0f620e9744e6	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_1de66900c2146c5b	HOLD_CLUSTER_BOUNDARY	M8SID_9f67c7e74f7f9587	Финансовый отчет WILDBERRIES – как читать?	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	36	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_1de66900c2146c5b | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_9f67c7e74f7f9587 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_1de66900c2146c5b | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_9f67c7e74f7f9587	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_b9a650f7e0f5ffc5	HOLD_CLUSTER_BOUNDARY	M8SID_a0b46005e544f2a9	Аналитика комиссии Wildberries: отчёты, сверка и контроль аномалий	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	36	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_b9a650f7e0f5ffc5 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a0b46005e544f2a9 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_b9a650f7e0f5ffc5 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a0b46005e544f2a9	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_fdfbaa2be042b32a	HOLD_CLUSTER_BOUNDARY	M8SID_a0eeffff2d867dcb	Отчёт по возвратам Wildberries: разбор операций и удержаний	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	22	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_fdfbaa2be042b32a | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a0eeffff2d867dcb | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_fdfbaa2be042b32a | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a0eeffff2d867dcb	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_7b0e9f96b0e08782	HOLD_CLUSTER_BOUNDARY	M8SID_a5452022da8e1c54	Аналитика Wildberries: отчёты, метрики и дашборды продавца	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	57	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_7b0e9f96b0e08782 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a5452022da8e1c54 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_7b0e9f96b0e08782 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a5452022da8e1c54	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_ddc2616f80ca85b6	HOLD_CLUSTER_BOUNDARY	M8SID_a6dbb52f9468a6a4	chatgpt для wildberries	Connect an owned web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00002	3	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_ddc2616f80ca85b6 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a6dbb52f9468a6a4 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_ddc2616f80ca85b6 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a6dbb52f9468a6a4	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_3197bfc345204378	HOLD_CLUSTER_BOUNDARY	M8SID_a7efef13fa5d09dc	ДРР на Wildberries — как рассчитать и оптимизировать	Inspect seller-owned advertising reports and explain observed metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	20	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_3197bfc345204378 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a7efef13fa5d09dc | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_3197bfc345204378 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a7efef13fa5d09dc	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_531649fa74ba4091	HOLD_CLUSTER_BOUNDARY	M8SID_a80ecbe39e0f75b9	Как читать и анализировать финансовый отчёт Wildberries	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRW2Q_014_a80ecbe39e0f75b9	28	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_531649fa74ba4091 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_a80ecbe39e0f75b9 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_531649fa74ba4091 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_a80ecbe39e0f75b9	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_9d52a57fe836056a	HOLD_CLUSTER_BOUNDARY	M8SID_ad9d528ae20638a6	сервис аналитики на маркетплейсах отзывы	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_025_ad9d528ae20638a6	21	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_9d52a57fe836056a | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_ad9d528ae20638a6 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_9d52a57fe836056a | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_ad9d528ae20638a6	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_66e02c398f10d742	HOLD_CLUSTER_BOUNDARY	M8SID_aeb8b283519ced02	ии для продаж на маркетплейсах	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	0	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_CLUSTER_WITHOUT_MATERIAL_PAIR	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_66e02c398f10d742 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_aeb8b283519ced02 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_66e02c398f10d742 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_aeb8b283519ced02	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_8cd3918c2ea1fde7	HOLD_CLUSTER_BOUNDARY	M8SID_afe48225d34ce12b	лучшие сервисы аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00030	17	4	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_8cd3918c2ea1fde7 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_afe48225d34ce12b | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_8cd3918c2ea1fde7 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_afe48225d34ce12b	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_f0e07ec6b2f588c0	HOLD_CLUSTER_BOUNDARY	M8SID_b02e9e70557692e0	ии помощник селлера	Get help understanding daily seller operations from permitted data	MIXED	UNSPECIFIED	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00028	14	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_f0e07ec6b2f588c0 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_b02e9e70557692e0 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_f0e07ec6b2f588c0 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_b02e9e70557692e0	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_584563dff9997c98	HOLD_CLUSTER_BOUNDARY	M8SID_b2c582967d3dea97	Как читать финансовый отчет WILDBERRIES за 5 минут?	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	28	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_584563dff9997c98 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_b2c582967d3dea97 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_584563dff9997c98 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_b2c582967d3dea97	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
